row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
d6715e9d8247990,cat_3,4,-3.903971074191182,ord_1,-11.181715747198725,ord_0,,,2,3.6845377263704973,20,-3.700171790495446,,4,0,cat_4,,1
d677b4510b12fef,cat_4,,-1.9045151458863594,ord_2,16.502215704615445,ord_0,,ord_3,90,0.41399772819044245,46,-0.8054019173292222,13,,,cat_1,,1
d67f084fcaeb396,cat_0,,-0.38738690505198947,,-3.219709182778751,,ord_6,,28,4.918607366113938,1,3.419082619815061,1,4,,cat_1,-0.06250309461154732,0
d68b44d59b0b6cd,cat_3,,,,12.042096831781134,ord_0,ord_6,,,-3.9166589742813787,1,0.4414792545016657,0,7,1,cat_1,,0
d691e51aa7babea,cat_1,,-2.6701695562818406,,,ord_0,,ord_6,0,-0.8135630674867689,21,3.106331510736599,2,8,1,cat_1,,0
d694233f2407ff4,cat_3,,,,2.8057903947602547,ord_0,ord_5,ord_6,0,5.815702967171074,39,-0.8449133344791409,21,20,6,cat_1,,0
d69e84e23e7e3a6,cat_4,,-0.9857316105971226,ord_2,4.976457597774486,ord_0,,,0,1.1401598331939269,10,0.3651929546590801,0,2,1,cat_4,,0
d6adbd70476bdfe,cat_3,3,-2.276705487410625,ord_2,-12.87862277975895,,ord_6,ord_2,0,0.5815119439240062,44,-1.119315614023319,,,0,cat_4,,0
d6afd5c6431a632,cat_3,,-2.6372290078728886,ord_1,0.8925578694393653,ord_0,,ord_5,0,-8.499352033566652,45,,0,2,,cat_1,,0
d6be6caf2a5e3e8,cat_0,2,-4.0186308977382,ord_4,-2.711999780446348,ord_0,ord_6,,0,-1.567521586755854,6,-0.1002704849296594,0,1,0,cat_1,,0
d6c223ae5484c37,cat_0,7,1.9411842247028266,,14.966014975195526,,ord_5,ord_0,,-4.199174117548643,0,,2,19,,cat_1,,1
d6c6794b1b84565,cat_4,29,0.7170007360828095,ord_2,-16.99006151577807,ord_0,ord_6,ord_0,0,-3.517260500587552,3,0.0993726474038581,,4,,cat_1,,0
d6c7315326398fc,cat_0,31,-2.1498367536111735,ord_5,,ord_0,ord_5,,0,,3,,4,23,4,cat_0,,0
d6cea9fb796ea5e,cat_0,,,ord_5,-4.369102750069078,,ord_5,,109,7.8514756182900625,,2.0531169722277185,24,,0,cat_4,,0
d6d99653ede816b,cat_3,28,-4.407776258585347,ord_0,15.721645239335306,,,ord_6,0,4.403160189310988,35,-2.010445356938455,,,,cat_1,,1
d6e26b9b1ebf34d,cat_3,,-2.3169913921840357,ord_2,15.305074410915465,,ord_6,ord_3,0,-2.9918162227020644,1,2.290276300711662,0,,2,cat_1,-0.41717647234465915,1
d6e54c647dfe0bb,cat_3,,-3.0182422769672534,ord_1,-7.932469239578886,ord_0,ord_6,,10,-7.166204973217843,40,-2.1308101568903908,0,,0,cat_1,,0
d6f62bfc6fd4e64,cat_3,2,-2.199807626088461,ord_1,-5.817760001266311,ord_0,ord_6,ord_4,0,4.059937870116431,38,1.361156887986875,0,6,0,cat_1,0.23006435435515854,1
d6f70d5d9eb65ff,cat_3,,-1.380121664627799,,-0.3351527235316154,ord_0,ord_5,ord_2,0,,41,0.7785867903804753,0,,0,cat_5,,1
d706777c2edc978,cat_3,1,,ord_1,,,,ord_0,0,,1,-0.5375113477016601,1,0,,cat_4,0.5234879279366479,1
d70dd3ab522783d,cat_0,3,1.7157477759386888,ord_5,5.288096681264571,ord_0,ord_5,ord_0,0,2.0879333786543475,0,-1.2378625525203268,13,27,,cat_0,,0
d71275cf227335d,cat_0,,,ord_4,-4.90769492673178,,ord_6,,5,-4.508098132472592,0,,,,0,cat_1,,1
d71ca401f0485e7,cat_4,50,-2.578065235830359,ord_2,9.266204694434503,ord_0,ord_6,,74,2.542025841369011,34,,15,3,4,cat_1,,1
d73bf3840ddcd40,cat_3,3,-2.524997735917369,ord_1,2.2640107147333497,,ord_6,ord_1,,3.272267463775175,0,1.2035330229625965,0,,,cat_1,,0
d741e6881a33f5e,cat_4,,-0.15582801601743423,ord_3,2.750304577771532,ord_0,ord_6,,0,-2.874536489647401,,2.2785244201490604,0,,0,cat_4,,1
d74b40941a8bd41,cat_3,8,-1.4220479689628962,ord_1,,ord_0,ord_6,,,-4.430082606647588,41,-1.6249971039302467,0,3,12,cat_4,,1
d755b10e28b8d29,cat_4,8,,,-6.861438292657446,ord_0,,ord_5,11,6.002516051272159,12,-0.5779166281660721,0,,,cat_0,,0
d755e4ccb9e9c5f,cat_1,3,-0.5803373091865958,,-11.068603362993372,ord_0,,ord_0,,-0.6358444861748506,0,-1.4467775424355824,0,,2,cat_4,,0
d75a67d9249d91d,cat_3,,-1.2923970713140365,,22.669151318171696,ord_0,,,48,-3.910154759331384,,-0.7341499642554372,2,13,1,cat_0,,0
d75b7cbc62adf9b,cat_0,14,-0.6571376492845898,,1.3106172170648889,,ord_5,,0,,1,-2.0720244086788613,2,36,2,cat_1,,0
d762200cde73945,cat_3,1,-1.809251366389842,ord_1,-23.07416727274623,,,,,0.8817563554985808,0,-0.22653265586539395,1,0,0,cat_1,,1
d7662ffa5ee46a0,cat_4,19,,ord_3,,ord_0,,,4,,61,-1.9575514867941228,0,3,0,cat_1,,1
d76ab8cb026717a,cat_3,,-2.896160186179527,ord_1,,ord_0,ord_6,,21,-6.821522151576879,19,,,1,6,cat_1,-0.6942441766686259,0
d76b576f49e0923,cat_3,37,-4.472472442340686,ord_1,22.311687386705998,ord_0,ord_6,ord_4,0,-5.718467088861407,13,-2.8386140092402723,0,,15,cat_1,,0
d77199ed1a77f14,cat_4,15,-0.04917223267347262,,,ord_0,ord_6,ord_2,,-1.937323355768343,,1.9174448102119208,0,,3,cat_4,,1
d772d8bea7ab491,cat_0,2,-0.9779547610622977,,,ord_0,ord_6,,0,0.12093345768792285,1,-1.12960603537766,0,5,,cat_1,,0
d7846dacd885636,cat_0,6,-1.8562353350574516,,-7.896509845217588,ord_0,ord_6,ord_5,3,0.810992116096117,3,-2.3975972311076617,0,2,,cat_4,0.018801521243692144,1
d78849545b28931,cat_0,,-3.0993087685309506,ord_2,9.70208887785293,,,ord_3,20,-2.6029904686640952,0,-0.9177107654504455,5,,7,cat_1,,0
d790be1f05d7b82,cat_3,,-4.81830661017081,ord_2,-4.027083889011846,ord_0,ord_6,ord_6,,-4.051040347538287,31,,0,1,0,cat_1,,0
d791c7583bcace9,cat_3,,-3.1307336140263287,,-0.04201769494634089,ord_0,,,0,-0.9168911865526828,14,-0.6686661203550339,0,3,,cat_4,,1
d7929bd6caa86a6,cat_3,,-1.7208464234945875,ord_2,-5.426874596563342,,ord_5,,,-1.1858111995161846,13,-1.351899274514305,0,25,0,cat_1,0.27943356938225133,0
d798d3809fb1cf5,cat_0,,-3.2889873429461147,ord_4,,ord_0,,ord_3,,-5.684115006204584,2,-2.4157353756073694,0,1,2,cat_1,-0.08435876039456139,0
d7a0d77a0b7b587,cat_1,6,0.8480870853443133,ord_4,,ord_0,ord_5,ord_4,54,0.0029644577015432994,4,-0.2199353167840299,33,12,,cat_0,-0.30601443274865164,1
d7a1d18262f16ca,cat_0,,-1.6803708529628896,ord_3,,,,ord_0,98,-3.155243531420338,0,1.9183540972776227,0,11,23,cat_5,,0
d7a35680c6e3462,cat_3,46,-0.29568986678881176,ord_0,17.709389557800744,,ord_5,ord_1,0,,0,-1.6275933422366415,,26,,cat_1,,1
d7a4022ced4767c,cat_3,,-1.8221631225356854,,,ord_0,,ord_3,,4.491132477386515,16,2.9307897286615336,7,5,3,cat_0,,0
d7a7f1b988d35a4,cat_0,,,ord_4,-7.21619949733031,ord_0,ord_6,ord_4,,5.615513148661195,0,-0.9604791348336917,5,2,1,cat_1,,0
d7a8502d5aa9769,cat_0,3,-0.7398389755346799,ord_4,,ord_0,,ord_6,,3.5954188664459936,2,-0.1025085442781828,0,2,1,cat_1,0.2661087265091898,0
d7b8c377e7a4a4f,cat_3,,-2.2146594616849344,ord_1,-4.60923200216075,ord_0,ord_6,,,0.6352223295014514,30,0.9296715496166871,4,2,,cat_1,,1
d7ba815c4f640d2,cat_3,11,-2.4012739457595433,ord_3,13.75197389590988,ord_0,,ord_6,0,-2.2373565369980337,25,-1.5129259360608325,0,,,cat_4,,0
d7c49cc07628063,cat_3,13,-3.921037252318648,ord_1,,ord_0,ord_6,,0,5.017803349118798,,-1.7113982774168581,0,3,0,cat_4,,1
d7c535301b028bf,cat_0,4,-2.3756972477151934,ord_5,-3.6323895912985034,ord_0,ord_6,,11,5.424653550224901,7,-0.004415700063354233,0,1,0,cat_0,,1
d7c5c47f982ee98,cat_0,6,-2.143098259775261,ord_5,-8.189845446135147,ord_0,,ord_6,0,4.772736267575598,0,,0,1,0,cat_4,-0.712723906033931,1
d7cb9cdc99afa1e,cat_0,,-2.2873476933807644,ord_4,4.717140186990963,ord_0,ord_6,ord_6,7,-4.741988874761571,4,4.048231395840911,,4,2,cat_1,,0
d7cc4eb0d46bcfc,cat_0,2,-1.0036949327609366,,-14.30856498848727,,ord_6,,12,2.460171609627573,6,-2.7285716384488747,1,4,0,cat_1,,1
d7d1e143a19709d,cat_0,,-1.0407831845477555,ord_5,-12.31515272369737,,ord_5,,,0.7520527874044446,,-3.2239678302138968,0,41,,cat_1,,0
d7d1f359b02c763,cat_3,,-2.3626796244158315,,26.949446103508528,ord_0,,ord_0,,-5.146490203699317,0,-1.2754214791582068,,4,9,cat_4,,0
d7d418d149c970d,cat_4,4,-0.9028233510344312,ord_3,,,ord_6,ord_6,0,4.204278866659051,44,0.3247222104160109,0,,0,cat_1,-0.5393547699196857,0
d7d6e393e58b24e,cat_3,8,-3.5263146815993585,ord_1,12.800341683045609,,ord_6,ord_3,,-1.9132314862539288,21,-0.08040916330615583,,2,3,cat_4,-0.11286296348736072,1
d7d88857d99770c,cat_3,,-0.24679080276147713,ord_2,11.50035253231829,ord_0,,ord_1,0,-1.2519500993946873,2,1.2170097037991294,,,1,cat_4,,1
d7db989b5df30e1,cat_3,,-2.082352366362763,ord_0,15.854813155279526,ord_0,,,0,3.8027106128905164,0,1.7044629025540161,6,3,,cat_1,,1
d7dc7c6bb413137,cat_3,27,-3.5491444491586837,ord_0,14.982017068230991,ord_0,ord_6,ord_6,,-0.6674296029752974,,0.8284783596042322,0,7,,cat_1,,1
d7e52e000ea41c8,cat_3,,-5.040064239344056,ord_4,19.880778862754305,ord_0,ord_6,ord_6,5,6.560662666709499,21,-4.992488372141413,,,9,cat_0,,1
d7e65433441043e,cat_3,,-1.299456969531532,,2.543021338293837,,ord_3,ord_6,0,4.712427357557152,25,-0.17853980101610978,0,27,0,cat_1,,1
d7f9da20b3ef3c2,cat_0,,-2.5351075305591566,ord_5,-7.914457477261262,ord_0,ord_6,,,1.4746294744258142,2,-1.4669384121027593,0,1,,cat_4,,0
d7ffba2972bfa3d,cat_0,1,-1.929185727024406,ord_5,,ord_0,ord_6,ord_4,10,-2.2131862560316318,5,1.2379867267919908,0,3,0,cat_1,-0.012173613853599413,0
d800fbbe6060bca,cat_4,,-1.8010091942919249,,,ord_0,ord_6,ord_5,,,11,-2.432388077232367,,3,0,cat_4,,1
d80e0ecac9ab774,cat_3,2,-4.936839614026421,ord_1,,ord_0,,ord_6,,-4.33038836418154,17,-2.951301597605934,,3,1,cat_1,0.07475960795388356,0
d80ea1e1b65866b,cat_0,2,0.06528686531221736,ord_5,,ord_0,ord_5,,,,0,-0.32731422788101583,,,0,cat_1,0.10635695074614196,1
d80febeaaf93e11,cat_0,5,-3.077311553120699,,,ord_0,,,,1.585773441713752,0,3.744553315190876,0,,,cat_5,,0
d812c698b9ca3e5,cat_3,0,-2.6693834077507077,ord_2,-6.879474846572329,ord_0,ord_6,,,3.497058702465817,9,0.5252062053642121,0,,0,cat_1,,1
d81320f9f5b800e,cat_0,3,0.555083763998665,ord_5,0.09715339473610549,ord_0,ord_6,,,-2.2004449289424186,0,0.8524901768273407,0,10,0,cat_4,0.1565724899898512,1
d821bc921e40620,cat_1,2,-3.946809553331441,,-4.320200457711234,ord_0,,,,0.4513240108697558,,-0.5280117874951915,,,0,cat_1,,0
d82a1b23ce5d5f2,cat_1,0,-1.3217770404670288,ord_3,,ord_0,,ord_6,0,1.7654156736696627,19,-4.5926502853001026,,2,0,cat_1,,1
d839eb209b2e442,cat_3,9,-2.437313371567604,ord_0,-2.8837090101070184,ord_0,ord_4,,,4.399733914707001,20,1.8271270502581758,0,57,0,cat_1,,1
d83d9bda2c59cc0,cat_4,24,-1.9378612258829018,,24.06256545359475,ord_0,ord_6,ord_2,34,-4.44324092651939,,-2.529052424734439,,4,,cat_0,,0
d83ec53d17b3d46,cat_0,,,,,ord_0,,ord_2,,-2.5282342235104203,0,2.123988036110997,21,6,0,cat_1,,1
d83f744c9cab662,cat_3,,-4.3544304183506135,ord_1,1.2478706024963135,ord_0,,ord_3,0,-3.5361025592343043,,1.1235159325716313,1,1,,cat_1,,0
d853c5bc40ff16b,cat_4,1,-0.7672483930036822,,-13.371840107818144,,,ord_5,0,-2.4505531976015162,38,-0.7303521538688114,1,0,0,cat_1,,1
d85b20d38e2cfdb,cat_3,3,,ord_1,-4.784482155256037,ord_0,,ord_6,,,36,1.975521175474968,,6,0,cat_4,,1
d860eb418285235,cat_3,,-0.8071647768483656,ord_0,17.339118284030604,ord_0,,,0,-3.2805189853414602,0,,0,21,4,cat_5,,1
d865b9b711e7dbf,cat_1,3,-2.1659484602239942,,5.60780243101268,ord_0,ord_6,ord_0,10,3.934157343304058,0,0.8080953426792172,0,,,cat_4,,0
d866ab8342c3f97,cat_1,,1.1422135634328343,,10.216337070856813,ord_0,ord_6,ord_1,,2.7065597754445108,0,2.147740895835837,1,2,1,cat_1,,0
d866cc96ff40e98,cat_3,52,-4.024780631924601,ord_0,,ord_0,,ord_5,1,-1.1334556503659792,6,-0.9013193135823673,0,6,33,cat_1,,1
d871cae28f753c2,cat_4,,0.191444546181471,ord_3,-14.481165178841723,,ord_6,,,-2.8778938802510905,,0.2578108815481348,31,3,0,cat_1,-0.5671712644583233,1
d8733acc1861650,cat_3,8,-3.9468115479722092,ord_1,0.6278722067268019,ord_0,,,,3.1940517260699615,,-0.9043195853962775,0,,3,cat_4,,1
d87fc7d6edfc2db,cat_3,,-2.8932829460504585,ord_1,5.856391522139687,ord_0,,ord_6,7,1.512686458007099,38,1.3103810506404991,,,3,cat_1,,0
d890523c30e1023,cat_0,5,-1.2270559654408304,,-11.011964738765071,ord_0,ord_6,ord_1,0,1.188910156392557,,,0,2,,cat_1,,1
d89899a162c6086,cat_4,,-0.932539389238336,ord_2,-15.727622487555218,ord_0,ord_6,,,-3.8990284382082243,2,-0.5234823873303979,0,,0,cat_1,,0
d89da59356e904d,cat_0,0,-2.095484538143882,,-14.102784768954724,ord_0,ord_6,,0,-4.605751066950928,0,-1.3903065104207142,0,3,0,cat_1,-0.23755548342204014,0
d89dcb71ff2b43a,cat_4,,-1.1776619588805552,ord_2,2.4540488543854426,,ord_6,ord_4,0,2.5314288823378672,23,-1.852438366671277,0,3,,cat_1,,0
d8a1f8330cdd2b9,cat_3,,-4.114466817951711,,17.74516960267909,ord_0,,ord_6,0,-3.9525435818911454,5,0.22064825987678238,1,,,cat_4,,0
d8a794e443af163,cat_4,22,-0.5853039767723995,ord_2,5.157462894237412,,ord_6,,,-3.5370953627288215,16,-0.5908988853439635,2,1,1,cat_4,,1
d8aa44fdeab3234,cat_3,,-2.5353461751473656,ord_0,-14.678421274508358,ord_0,ord_6,,0,0.6031901679280884,102,,0,7,0,cat_1,0.060576686530443735,1
d8ad182e9ef01f2,cat_4,,-0.9620336811035397,,-22.955349110823676,,ord_6,,0,0.17567165520219907,35,-0.6806118270433059,0,,0,cat_5,,0
d8bbe1044dc207d,cat_0,11,-1.812536403356116,,11.924408694527264,,ord_6,ord_3,3,,0,3.0637686389616263,0,,3,cat_4,-0.4091566813519654,0
d8bf80b0eff65aa,cat_1,,1.0323819621504022,,14.706776382233944,ord_0,ord_6,ord_0,,8.705827525935717,,-0.2002342869909275,,4,1,cat_3,,0
d8cede22c39e1e4,cat_4,,-1.7016597554151651,,-7.704219038716488,,,ord_0,0,2.548366141627834,35,-0.7173640287510924,1,1,0,cat_3,,0
d8d2d53299d52db,cat_0,11,-1.9179666902119559,,1.6843503878995,ord_0,ord_6,,0,1.2260902770627993,1,2.922824648616439,2,,,cat_1,,0
d8d2ddd0c5fc318,cat_3,7,-2.2150596365259934,ord_1,0.4953358511626469,,ord_6,ord_6,0,4.036554931556508,13,0.9313650346310194,0,5,,cat_1,,1
d8e0e92a1836023,cat_1,2,-1.7296461090651456,ord_2,,ord_0,ord_6,ord_3,,2.0977179626813593,17,-0.8815974747256814,0,4,0,cat_1,,0
d8e434857d02299,cat_4,5,,ord_3,2.1734110833690803,,,ord_3,13,-0.24373907183371024,0,-0.9690431111620357,0,1,0,cat_1,,1
d8e97d1402dc3a9,cat_0,26,-0.8708285231082182,ord_5,,ord_0,,ord_4,0,4.787639376031842,4,-0.5200299544422833,,4,0,cat_1,,1
d8ec2ae1d5e5ff0,cat_3,,-3.300040556724526,ord_3,10.171881540366343,ord_0,,,0,-3.7807141729406375,20,1.6485597051951977,,10,4,cat_0,,0
d8f9e0a05cc25fa,cat_0,,-2.1794056412699097,,-2.0687805117835394,ord_0,,,0,4.77086321395406,1,0.43209495372210505,0,1,,cat_1,,1
d90469801a84915,cat_4,30,,ord_3,17.60623989325988,ord_0,ord_4,ord_1,0,-5.147408258163357,0,-0.3991639890559662,4,,,cat_0,,1
d90fdd88bd88201,cat_0,15,-0.10953207839127588,,7.74056072983821,ord_0,,,32,-1.1910080302954755,4,-0.10988939996802805,0,3,,cat_4,,1
d911ef62a1467e7,cat_3,18,-3.4953130984925256,ord_1,12.195245937659436,,ord_6,ord_4,,-1.4499473705204986,19,-1.1827551994337848,0,3,,cat_1,,1
d9131d53dfd1656,cat_1,1,-0.8052625602971699,,,,ord_6,ord_3,,-0.26504967778425415,7,-1.0533636437711131,,2,0,cat_4,,0
d91a00c88f0543b,cat_3,1,-1.8090169435736565,ord_1,7.05219191629659,,,ord_2,6,1.4224407640869263,0,-0.7312469220474096,0,2,1,cat_4,,0
d91bd4afaa7cff5,cat_4,8,-0.30913570330443535,ord_4,,ord_0,,ord_6,0,-0.9642203275237444,40,-1.8932245621374624,0,11,0,cat_1,,0
d922f7fcf29c03c,cat_0,,-2.812902678047366,,-4.043971875030493,,ord_6,ord_5,0,6.336811552843401,4,3.3146237517867028,1,0,,cat_4,,0
d927e208697c7cb,cat_3,13,-1.9125682587459232,,8.379371099514895,ord_0,,,0,-5.492457451867416,31,-2.7660315924475976,0,2,,cat_1,,1
d927e962d7b622f,cat_3,2,-4.115301208173946,,6.884217347219461,ord_0,ord_6,,0,-1.8361695667112952,3,-1.8801134833075233,0,9,0,cat_0,-0.12922874441057333,0
d927e9df8a9d08a,cat_3,3,-1.916894037773929,ord_1,4.147405927880836,ord_0,ord_6,ord_0,,,2,0.964902695085635,0,6,0,cat_1,-0.2550526570525873,1
d9296db08add91d,cat_3,4,-3.9633737299654994,ord_1,2.036962260832051,ord_0,ord_6,,4,-4.199738730457359,20,-0.4872164824004867,2,,1,cat_1,,0
d931af78b7417bc,cat_3,,-1.2881036888756143,ord_0,1.9218091706174039,ord_0,,,14,-2.2835966140841912,83,0.7110975751670425,2,,1,cat_1,,1
d931b7294f83b7f,cat_4,5,,,-6.890213444028344,,,ord_4,7,-7.955888266842332,32,3.958686968820655,0,0,0,cat_0,,1
d934221ac394856,cat_3,7,,,3.99140714238917,ord_0,,,,1.4479940005135763,25,2.0803418281535904,2,1,,cat_4,,1
d938893c2db6e5b,cat_0,,,ord_4,-6.525844391438851,ord_0,ord_6,ord_4,0,7.202365213624317,1,1.3720148363565234,1,6,0,cat_3,,0
d93920525a11cdb,cat_4,25,-1.0511543610495628,,-16.253507157983115,,ord_6,,0,-2.151464877485024,47,-1.117721307945644,0,,,cat_1,,0
d93d45cb58f828d,cat_4,15,-1.8732475115249314,ord_2,5.249849425836684,ord_0,ord_6,ord_2,,-2.4396562900568135,26,0.30826189898602097,,9,4,cat_1,,0
d941b27f44d68fe,cat_3,11,-2.192856806182182,,10.754561213157546,ord_0,ord_6,ord_2,0,-5.2192505588288745,1,3.1592389249405812,0,7,,cat_1,,0
d946929f685e94c,cat_3,12,-0.5875339988896585,,12.25106014345402,ord_0,ord_6,,,-3.6627619318924944,0,2.6593570183190325,0,5,,cat_4,,1
d94f50e799e6dba,cat_3,7,-1.4962085702086756,ord_2,-3.4900827104158805,ord_0,ord_6,,,,14,1.1091790646430268,0,7,,cat_0,,1
d956a4f7fdbe203,cat_0,10,-0.7535493666661142,,-25.751481782693908,,ord_6,ord_0,,-7.797952590793778,0,-2.3203403586450317,0,3,0,cat_1,,0
d95875641cbeb5d,cat_4,33,-1.8005604652865586,,7.5238148937787726,ord_0,,ord_0,0,-0.2412193735447512,9,-3.207417130179931,0,1,6,cat_4,,1
d95e6ff1930c6de,cat_1,13,-0.4284236748755439,ord_1,,ord_0,,ord_0,0,0.7324629739720886,,-2.198268357225089,0,4,1,cat_1,,1
d96524188d745b7,cat_0,2,1.0850779878712946,ord_5,28.521601121719534,,,,7,-8.377246601260106,,0.5979714351253316,0,11,10,cat_4,,1
d9724ad39849ce5,cat_3,32,-1.935919732928923,ord_1,12.700368436828988,ord_0,,,58,-2.6080596012657113,,-0.9228560633714027,0,,,cat_1,,1
d97678115590e0d,cat_3,9,-0.5603573784995537,,10.969625612415257,ord_0,ord_6,ord_3,13,-6.504814602303527,48,-2.97989754741499,0,2,,cat_1,-0.4265561919685485,1
d977c9c93abc863,cat_4,,-0.9695844964862307,ord_3,-4.97595450081465,ord_0,ord_6,ord_5,0,3.739921016446015,12,-1.4462577461622694,0,3,0,cat_1,,1
d9800f808810ed3,cat_3,,-1.3436489649251329,,0.15849676368063093,ord_0,ord_6,ord_1,19,-2.018574452730785,32,-0.27532214940427413,7,0,2,cat_4,0.009490724251159169,0
d98043fa09684c2,cat_3,3,-4.005608045841964,ord_1,-7.934988914429726,,ord_6,ord_5,0,-4.031748420831739,16,,0,5,,cat_1,,0
d984a1e22cb3d92,cat_0,3,-1.5099901496258759,ord_4,,ord_0,ord_6,ord_6,,0.03632851890195421,,,,,,cat_1,-0.09289569300654504,0
d9868828ed71769,cat_3,,-3.591852956649089,,24.338897898170863,ord_0,ord_6,,32,-5.791075394377713,26,-3.6205775816353634,0,2,17,cat_4,,0
d986f664d90dd7c,cat_4,,0.894623692425063,,,ord_0,,,25,-5.360370258745754,13,,0,6,0,cat_4,,1
d99d3735cf4050e,cat_0,15,,ord_5,17.391541267114512,,,,0,-5.522866269204269,0,-1.9599475484936209,2,1,,cat_4,,1
d9a052353e879e5,cat_1,5,-1.6902996490804094,ord_2,4.649735163030138,ord_0,ord_6,ord_2,,,6,-0.21891343073880232,0,3,2,cat_4,,0
d9a17161709267b,cat_4,,-3.2486674394814026,ord_2,4.219844094818143,ord_0,,ord_4,0,-2.5204847962775103,11,0.8470667554737192,,,,cat_1,,0
d9a345aeaf2ae87,cat_3,,-4.6545490402872325,,11.162028723527664,ord_0,ord_6,ord_4,71,,,-0.3176917321501317,1,,2,cat_4,,0
d9a8b8c6188b0d4,cat_0,4,-1.4195109586703003,,,ord_0,,,0,4.8360895389458936,2,-0.27996906567919977,1,8,0,cat_1,,1
d9aea9e5679262f,cat_0,,-0.7745465069606363,ord_4,-7.05146487764063,,ord_4,ord_6,,0.16832869576253762,2,1.3418041161989593,3,70,0,cat_1,,0
d9aebbecfbc1c4f,cat_0,3,-3.2785830257736652,ord_4,-8.380627563354347,,,,0,0.2393531963746265,,0.07347742892700221,0,4,0,cat_1,,0
d9b772db03e6bea,cat_3,4,-1.8656797632886846,ord_1,-2.1584474869818457,ord_0,ord_6,ord_1,13,-0.23909431598226316,2,3.144443909452434,0,6,,cat_1,,1
d9bd4982b7a4358,cat_3,10,-2.9658214498845115,ord_3,,ord_0,ord_4,,73,,42,0.7725086098027992,0,32,4,cat_4,-0.5132002757518738,0
d9be9d909b12806,cat_3,2,-1.9835963292091505,,4.856251056467711,,ord_6,ord_5,,5.205273420679313,18,1.0171272935162334,1,,1,cat_0,0.7057747103871277,0
d9bfa5c664aa957,cat_0,3,-2.088054726397894,ord_5,-6.360589731506431,ord_0,ord_6,ord_5,,1.5115596405020864,2,0.06606419136386399,0,2,0,cat_1,,1
d9c158262f8a639,cat_4,6,-1.7154969372667814,ord_3,-4.8551306458951595,ord_0,,ord_6,,-0.234617348807859,13,-2.2094664325121824,0,4,,cat_1,,0
d9c95e664549014,cat_3,,-2.894732281164825,,-1.6494154826589014,,ord_6,,,-0.6468375359382694,66,1.9399278162420621,0,4,0,cat_4,0.34232751877902856,0
d9dcfa0835361b3,cat_4,,,,-4.365240550020009,ord_0,ord_6,ord_5,3,1.2546538471484308,24,-0.03688366399012866,0,,,cat_1,,0
d9dd676f87e5889,cat_4,,-2.2378879081281164,,-9.809476073442138,ord_0,ord_6,ord_4,24,1.012256155546157,,,0,7,0,cat_4,,0
d9e169476c5f1f3,cat_4,4,,ord_3,,,,ord_3,,-2.261668098818447,23,-1.2691931339473146,0,,,cat_0,,1
d9e31d2cdea6add,cat_3,,-1.1945327262138776,ord_3,43.89154781203151,ord_0,,,0,-2.2629040227986343,0,-1.7838971781044146,,,32,cat_4,,1
d9f3a891ecec2f4,cat_3,9,-1.2059732947702373,ord_1,-5.055428378503742,ord_0,,ord_0,0,1.3587976030030315,4,-0.6405841812074519,0,1,1,cat_1,,1
d9fad7f95f78d53,cat_3,,,ord_0,14.171587812395819,ord_0,,ord_4,9,-0.03922539624151411,13,1.2090838671639008,,20,6,cat_4,,1
d9fe7023df3bdf9,cat_0,9,-0.7409639088562567,,16.8611766760599,ord_0,ord_6,ord_4,,-2.8751408190736765,4,-2.261118360465227,0,2,12,cat_4,,1
da054d49ae32049,cat_3,,-1.9687227163227525,,0.7622768149536906,,ord_6,ord_4,,0.7765029492424357,29,0.5354597576913258,1,4,1,cat_4,,1
da0621ce61e5466,cat_0,3,-2.1923882664534644,,-8.570716211997869,,,,24,0.7949474824926709,2,,0,5,0,cat_4,,0
da1646bd6caa48c,cat_3,,-3.7012143915750206,ord_1,6.66315964299808,ord_0,,,,0.9146471522824005,12,2.622841791738771,,,2,cat_4,,0
da1a12b612d9a2a,cat_3,2,-2.390192759775557,,-1.8749274174977648,,ord_6,ord_4,1,0.8301314877064572,0,3.338146635339154,0,,0,cat_1,-0.2229484685232377,0
da28d8a363342fb,cat_3,,0.10543215477905066,ord_2,25.71371891591565,ord_0,,ord_0,,-3.2221908331428093,0,-0.5348364480531254,0,8,7,cat_0,0.013027580563995167,0
da322fddee25b50,cat_4,,-1.5544644275034702,ord_2,8.352819339134502,,,,8,1.2365528985043368,16,-1.3203025055560116,1,3,,cat_4,0.33879823076464055,0
da32453a41c4b84,cat_4,2,,ord_3,-24.6364496521569,,ord_6,ord_1,,-0.8761335784027373,4,2.3293454669984697,0,,,cat_4,,1
da376c8b6ef3ff8,cat_0,0,-1.3848370107292485,,-3.6686807933466814,ord_0,ord_6,ord_4,5,2.868578212374031,2,2.7895596661997466,0,4,,cat_1,,1
da3b10436459cad,cat_4,18,0.004584128685454436,ord_4,-3.7000468497210424,ord_0,,ord_0,0,,0,3.644280148448085,0,,0,cat_1,,1
da5178e1465dce6,cat_4,16,-2.001286970457891,ord_2,,ord_0,ord_6,ord_1,,1.8020472914612957,9,-3.7418801429516875,0,2,,cat_1,,0
