row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
b414487437b35f2,,cat_1,cat_0,cat_5,cat_4,cat_5,cat_6,cat_4,cat_1,cat_1,cat_0,cat_0,0
b43f8708b1ae9a2,cat_0,,cat_0,cat_1,,cat_2,cat_6,,cat_4,cat_1,cat_5,cat_2,0
b4535625b6cd5fe,cat_5,,cat_0,cat_4,,cat_1,cat_6,cat_0,cat_3,cat_0,cat_6,cat_5,0
b45b652f3887e5c,cat_2,,cat_0,cat_1,cat_3,cat_1,cat_0,cat_3,cat_5,cat_1,cat_1,cat_0,1
b46f4028a4e1eee,cat_5,cat_1,cat_0,cat_0,cat_4,cat_3,cat_1,cat_1,cat_2,cat_0,cat_1,cat_3,1
b47a1d9ae117b5c,,,cat_0,cat_3,cat_1,cat_0,cat_0,,cat_5,cat_0,cat_3,cat_3,0
b4804eb6f1818c3,cat_5,,cat_0,cat_4,cat_0,cat_2,cat_0,cat_2,cat_5,cat_0,cat_3,cat_2,0
b480bca4a209221,cat_0,,cat_0,cat_1,,cat_0,cat_1,cat_0,cat_0,cat_1,cat_1,cat_0,0
b48cfa3f50eebf1,,,cat_0,cat_4,cat_2,cat_3,cat_1,cat_3,cat_4,cat_1,cat_1,cat_2,0
b4990dcf40dd9a3,,cat_1,cat_0,cat_3,cat_3,cat_4,cat_4,,cat_5,cat_1,cat_5,cat_2,0
b4a5bebf164c3b0,cat_5,cat_0,cat_0,cat_1,cat_4,cat_4,cat_0,cat_1,cat_5,cat_0,cat_6,cat_0,0
b4a7413fa4e7c7a,cat_5,,cat_0,cat_0,cat_1,cat_4,cat_5,cat_1,cat_5,cat_0,cat_2,cat_7,0
b4a9531adf517e3,,cat_1,cat_0,cat_2,,cat_0,cat_2,,cat_6,cat_0,cat_3,cat_1,1
b4b73d7d611d239,cat_0,cat_1,cat_0,cat_5,,cat_3,cat_4,,cat_4,cat_1,cat_2,cat_7,0
b4c07051d544538,cat_1,,cat_0,cat_1,cat_4,cat_5,cat_6,cat_2,cat_7,cat_0,cat_1,cat_6,0
b4c08492f6f27ef,cat_0,,cat_0,cat_0,cat_2,cat_4,cat_2,cat_3,cat_4,cat_1,cat_1,cat_0,1
b4c0c38ff36e853,cat_0,,cat_0,cat_1,cat_2,cat_1,cat_4,,cat_3,cat_1,cat_1,cat_3,1
b4c6a4d55de6519,cat_5,cat_1,cat_0,cat_0,cat_3,cat_4,cat_6,,cat_7,cat_0,cat_1,cat_0,1
b4d5bce88b2771d,,,cat_0,cat_1,cat_3,cat_2,cat_0,cat_3,cat_0,cat_0,cat_6,cat_1,0
b4e20387f54d4a8,cat_5,,cat_0,cat_2,cat_3,cat_2,cat_1,,cat_5,cat_0,cat_1,cat_2,1
b4ea5cfc241d451,,cat_0,cat_0,cat_0,cat_4,cat_4,cat_0,cat_4,cat_7,cat_1,cat_5,cat_1,0
b4f29b730231196,cat_5,cat_0,cat_0,cat_0,cat_3,cat_1,cat_2,,cat_5,cat_0,cat_3,cat_3,0
b5071d64de183b8,,cat_1,cat_0,cat_2,cat_1,cat_2,cat_4,cat_0,cat_4,cat_0,cat_2,cat_7,0
b50d69c9a851154,cat_5,cat_0,cat_0,cat_0,cat_1,cat_4,cat_5,cat_4,cat_7,cat_0,cat_5,cat_2,1
b520655bd649ba6,cat_0,cat_0,cat_0,cat_1,,cat_0,cat_1,cat_2,cat_6,cat_1,cat_5,cat_5,0
b5218a1c60eb02f,,cat_1,cat_0,cat_5,,cat_1,cat_1,cat_1,cat_4,cat_1,cat_5,cat_2,0
b521fb88d4a2053,cat_0,,cat_0,cat_1,cat_3,cat_1,cat_4,cat_4,cat_3,cat_1,cat_6,cat_4,1
b5251a5cdc811b8,cat_1,cat_0,cat_0,cat_1,,cat_1,cat_4,cat_2,cat_3,cat_0,cat_0,cat_0,1
b535e20e34c273a,cat_0,,cat_0,cat_4,,cat_2,cat_5,,cat_3,cat_1,cat_5,cat_2,0
b5395f264b0ee40,cat_5,cat_1,cat_0,cat_2,,cat_3,cat_6,,cat_5,cat_1,cat_0,cat_4,1
b53ae652dcf463c,cat_5,cat_0,cat_0,cat_3,,cat_0,cat_2,,cat_5,cat_0,cat_2,cat_6,0
b53b6cdfd4cfa51,cat_1,,cat_0,cat_3,cat_3,cat_5,cat_2,cat_2,cat_5,cat_0,cat_3,cat_2,1
b5410c3499491d3,,,cat_0,cat_5,,cat_3,cat_3,,cat_3,cat_1,cat_4,cat_7,1
b54a9a4a3deaa07,,,cat_0,cat_1,cat_3,cat_1,cat_6,cat_0,cat_7,cat_0,cat_1,cat_1,1
b552d11f40ece39,cat_2,cat_1,cat_0,cat_1,cat_3,cat_1,cat_6,cat_0,cat_6,cat_1,cat_1,cat_5,1
b561d4a2a83fca7,,cat_1,cat_0,cat_4,cat_1,cat_1,cat_0,cat_3,cat_4,cat_0,cat_3,cat_7,0
b5636446292d271,cat_1,,cat_0,cat_0,cat_1,cat_2,cat_6,cat_3,cat_5,cat_0,cat_1,cat_3,0
b566a16080b3f80,cat_5,,cat_0,cat_5,,cat_0,cat_1,cat_3,cat_5,cat_0,cat_5,cat_6,0
b5701e63cc8debc,cat_1,,cat_0,cat_0,,cat_0,cat_2,cat_4,cat_2,cat_0,cat_5,cat_2,0
b570e09231ae1e8,,cat_0,cat_0,cat_0,cat_4,cat_2,cat_3,cat_1,cat_5,cat_1,cat_5,cat_0,0
b586addbdc001a5,cat_2,,cat_0,cat_3,cat_4,cat_3,cat_6,cat_4,cat_5,cat_1,cat_1,cat_4,0
b5871f9d703dad2,cat_1,cat_0,cat_0,cat_0,,cat_3,cat_2,,cat_5,cat_0,cat_2,cat_7,0
b596e28963ab2c4,cat_0,cat_1,cat_0,cat_2,,cat_1,cat_3,cat_1,cat_0,cat_1,cat_1,cat_4,0
b5b2128a5403a15,,cat_1,cat_0,cat_1,cat_1,cat_3,cat_0,cat_0,cat_5,cat_0,cat_3,cat_2,1
b5bd445648eb10c,cat_0,cat_0,cat_0,cat_1,cat_1,cat_2,cat_0,,cat_4,cat_1,cat_5,cat_3,0
b5c760fdbac6103,cat_2,,cat_0,cat_1,cat_4,cat_3,cat_2,cat_0,cat_5,cat_1,cat_6,cat_1,0
b5ccacae114d1f1,,,cat_0,cat_2,cat_0,cat_0,cat_0,cat_4,cat_4,cat_1,cat_5,cat_2,0
b5e32f161dcd188,,cat_0,cat_0,cat_1,cat_1,cat_2,cat_1,cat_2,cat_7,cat_1,cat_0,cat_4,0
b5ee4997a49f4c8,cat_5,cat_0,cat_0,cat_0,cat_2,cat_1,cat_0,,cat_5,cat_0,cat_3,cat_4,0
b5f39fe11a47ec1,cat_4,,cat_0,cat_5,cat_0,cat_4,cat_6,cat_4,cat_7,cat_0,cat_1,cat_1,0
b5fc783efe0f065,,cat_0,cat_0,cat_5,cat_1,cat_5,cat_0,cat_1,cat_5,cat_0,cat_3,cat_2,0
b60442653bf9e0f,cat_2,cat_1,cat_0,cat_5,cat_4,cat_5,cat_2,cat_2,cat_5,cat_1,cat_0,cat_4,0
b60ab37816cadef,,cat_0,cat_0,cat_0,cat_4,cat_2,cat_0,cat_2,cat_7,cat_1,cat_5,cat_2,0
b61b12b8e62c8ae,cat_5,,cat_0,cat_1,cat_1,cat_0,cat_6,,cat_5,cat_0,cat_6,cat_5,0
b61d03414048bbd,,cat_0,cat_0,cat_3,cat_3,cat_2,cat_6,,cat_2,cat_1,cat_1,cat_3,0
b61dfedd7c80ca8,cat_0,cat_1,cat_0,cat_4,cat_3,cat_0,cat_6,cat_1,cat_3,cat_0,cat_6,cat_1,1
b6368896d8023f2,cat_1,,cat_0,cat_5,cat_1,cat_4,cat_0,cat_4,cat_7,cat_0,cat_2,cat_7,1
b63b1b05a5a57d8,cat_2,cat_0,cat_0,cat_1,cat_4,cat_2,cat_6,,cat_5,cat_1,cat_6,cat_1,0
b63f7fb67aa2c97,cat_1,,cat_0,cat_4,,cat_3,cat_5,cat_4,cat_7,cat_0,cat_1,cat_5,0
b651edde25e3c14,,cat_0,cat_0,cat_5,cat_4,cat_5,cat_3,,cat_5,cat_0,cat_1,cat_6,0
b6551e0258e192c,cat_0,,cat_0,cat_1,cat_3,cat_5,cat_0,,cat_4,cat_1,cat_6,cat_5,1
b65cfbb94e014f3,cat_1,cat_0,cat_0,cat_5,,cat_4,cat_6,cat_1,cat_7,cat_0,cat_1,cat_0,1
b660c8e2431c8c1,cat_5,cat_1,cat_0,cat_5,cat_3,cat_3,cat_0,cat_4,cat_5,cat_0,cat_1,cat_1,1
b662fc1f5eb7cee,cat_4,,cat_1,cat_5,,cat_1,cat_6,cat_4,cat_5,cat_1,cat_1,cat_3,1
b66c9075fcad352,cat_5,,cat_0,cat_5,cat_0,cat_4,cat_5,,cat_5,cat_0,cat_3,cat_1,0
b67256f355cc5af,,,cat_0,cat_2,cat_4,cat_5,cat_0,,cat_4,cat_1,cat_0,cat_6,1
b6745f7e889a507,cat_5,,cat_0,cat_5,cat_0,cat_2,cat_4,,cat_0,cat_0,cat_2,cat_7,0
b67a859345bf52a,,,cat_0,cat_4,,cat_3,cat_2,cat_3,cat_4,cat_0,cat_3,cat_4,1
b685e78fc3e6716,cat_5,,cat_0,cat_1,cat_3,cat_1,cat_6,cat_2,cat_5,cat_0,cat_1,cat_1,1
b68c46e1c7428d0,cat_2,cat_1,cat_0,cat_5,,cat_4,cat_2,cat_1,cat_5,cat_1,cat_4,cat_7,1
b68f76fff6f7813,cat_5,cat_1,cat_0,cat_4,cat_4,cat_5,cat_0,,cat_1,cat_0,cat_5,cat_2,0
b692efcec18fdd0,cat_0,cat_1,cat_0,cat_3,cat_3,cat_2,cat_6,,cat_6,cat_1,cat_0,cat_7,1
b69d507e4489f4e,,,cat_0,cat_1,cat_4,cat_2,cat_0,cat_1,cat_0,cat_1,cat_5,cat_6,0
b6ad237f2d9af57,cat_0,,cat_0,cat_1,cat_3,cat_5,cat_0,,cat_6,cat_1,cat_5,cat_5,1
b6c5d09ccbcbde9,cat_5,cat_0,cat_0,cat_5,cat_1,cat_5,cat_3,cat_2,cat_5,cat_0,cat_1,cat_5,1
b6c6ae674fb8fe3,cat_5,,cat_0,cat_5,cat_3,cat_0,cat_4,cat_1,cat_5,cat_0,cat_3,cat_1,1
b6c76636ff7cff0,cat_1,cat_0,cat_0,cat_2,cat_1,cat_5,cat_3,,cat_7,cat_0,cat_2,cat_7,0
b6c98aba8a0a293,cat_5,cat_0,cat_0,cat_5,cat_1,cat_2,cat_6,cat_1,cat_5,cat_0,cat_1,cat_0,0
b6d18851c2baf06,cat_2,,cat_0,cat_2,cat_4,cat_5,cat_1,cat_2,cat_5,cat_1,cat_5,cat_5,0
b6d19e0553e6299,cat_1,cat_0,cat_0,cat_1,cat_0,cat_5,cat_0,cat_0,cat_5,cat_0,cat_3,cat_2,0
b6d8c8ccf2d951f,cat_2,cat_0,cat_0,cat_2,cat_3,cat_2,cat_6,cat_4,cat_5,cat_1,cat_0,cat_6,1
b6dfec350c85a06,cat_2,cat_0,cat_2,cat_1,cat_0,cat_0,cat_0,cat_0,cat_5,cat_1,cat_5,cat_2,1
b6e0a24f19225a1,,cat_1,cat_0,cat_2,cat_1,cat_0,cat_0,cat_0,cat_5,cat_0,cat_6,cat_0,0
b6e9719a855c4f0,cat_2,cat_0,cat_0,cat_5,,cat_3,cat_6,cat_4,cat_4,cat_1,cat_1,cat_0,1
b6f0cf2e9a1b990,cat_5,cat_0,cat_0,cat_2,cat_1,cat_2,cat_0,cat_2,cat_3,cat_0,cat_3,cat_4,0
b6f25484e670f61,cat_0,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,,cat_6,cat_1,cat_4,cat_3,1
b6f39b1899704e4,,cat_0,cat_0,cat_4,,cat_0,cat_1,cat_4,cat_2,cat_0,cat_5,cat_2,0
b6fa85359c5af0c,cat_0,cat_0,cat_0,cat_4,cat_3,cat_5,cat_0,cat_4,cat_4,cat_1,cat_5,cat_6,0
b6fb73893e55625,,cat_0,cat_0,cat_1,cat_1,cat_4,cat_4,cat_3,cat_5,cat_0,cat_3,cat_2,0
b70ff957b765ec1,cat_1,cat_0,cat_0,cat_1,,cat_0,cat_0,,cat_5,cat_0,cat_3,cat_4,1
b715ef79ccb0960,cat_2,cat_1,cat_0,cat_5,cat_3,cat_3,cat_6,cat_4,cat_7,cat_1,cat_1,cat_3,1
b71b1d8aae702cb,cat_5,cat_1,cat_0,cat_5,cat_3,cat_3,cat_4,cat_3,cat_7,cat_0,cat_1,cat_0,1
b726d3fa3c29df5,,cat_1,cat_0,cat_2,cat_3,cat_5,cat_5,cat_1,cat_5,cat_0,cat_2,cat_7,0
b7271bf80011cc6,cat_0,cat_0,cat_0,cat_5,cat_1,cat_2,cat_4,,cat_6,cat_1,cat_1,cat_1,1
b734d97d4f6d38f,cat_5,cat_1,cat_0,cat_5,cat_2,cat_3,cat_2,cat_1,cat_5,cat_0,cat_1,cat_2,0
b743c650add8739,cat_5,cat_0,cat_0,cat_5,,cat_4,cat_0,,cat_7,cat_0,cat_5,cat_6,1
b74852a0552af07,cat_5,cat_0,cat_0,cat_1,,cat_3,cat_5,,cat_5,cat_0,cat_6,cat_5,0
b74b9b8134d69bb,,cat_1,cat_0,cat_1,cat_0,cat_0,cat_6,cat_2,cat_5,cat_0,cat_1,cat_0,1
b74e4d13a162df3,cat_1,,cat_0,cat_5,cat_1,cat_5,cat_1,cat_1,cat_3,cat_0,cat_6,cat_5,0
b752d9268cadbd3,cat_1,,cat_1,cat_2,cat_4,cat_5,cat_6,cat_3,cat_4,cat_0,cat_6,cat_0,0
b75689ec5b57415,cat_1,,cat_1,cat_5,cat_1,cat_4,cat_0,,cat_6,cat_0,cat_3,cat_1,1
b75722c3c2fc5ca,cat_2,,cat_0,cat_1,cat_4,cat_2,cat_0,cat_4,cat_5,cat_1,cat_5,cat_2,0
b759d36e7237cb7,cat_1,cat_1,cat_0,cat_1,cat_2,cat_0,cat_6,cat_2,cat_5,cat_0,cat_4,cat_6,0
b75f0b0348e1131,cat_5,,cat_0,cat_3,,cat_4,cat_6,cat_0,cat_5,cat_0,cat_3,cat_3,0
b762a3de31d0973,,cat_1,cat_0,cat_1,cat_1,cat_3,cat_6,cat_4,cat_5,cat_0,cat_0,cat_7,1
b767f69fa0b3081,cat_1,,cat_0,cat_3,,cat_3,cat_6,,cat_2,cat_0,cat_5,cat_0,0
b76ab54f5ff9182,,,cat_0,cat_1,cat_3,cat_1,cat_6,cat_4,cat_5,cat_0,cat_1,cat_3,1
b774e0229dc6871,cat_0,,cat_0,cat_1,cat_4,cat_4,cat_0,cat_2,cat_3,cat_1,cat_5,cat_6,0
b77f76133d51c7f,cat_0,,cat_0,cat_2,cat_3,cat_3,cat_0,,cat_7,cat_1,cat_0,cat_6,1
b782cbe5b9cf35d,cat_5,,cat_0,cat_0,,cat_1,cat_6,cat_2,cat_5,cat_0,cat_1,cat_1,1
b784a25abe70b97,,,cat_0,cat_2,cat_2,cat_4,cat_6,cat_3,cat_5,cat_1,cat_6,cat_1,0
b792fb9d41a4f40,cat_7,cat_1,cat_0,cat_0,cat_4,cat_2,cat_6,,cat_2,cat_1,cat_1,cat_3,1
b7ae133338971b9,cat_5,cat_1,cat_0,cat_0,cat_1,cat_5,cat_6,cat_1,cat_2,cat_0,cat_2,cat_7,0
b7b41bc1aa68016,cat_1,,cat_0,cat_5,cat_1,cat_1,cat_5,,cat_3,cat_0,cat_5,cat_5,0
b7b49d83dfa2fbd,cat_5,,cat_0,cat_0,cat_1,cat_1,cat_1,cat_2,cat_5,cat_0,cat_3,cat_4,0
b7bc26fda3b0c83,,cat_0,cat_0,cat_0,cat_4,cat_4,cat_0,cat_3,cat_5,cat_0,cat_3,cat_4,1
b7bef63153a1b66,cat_3,cat_0,cat_0,cat_1,cat_1,cat_3,cat_5,cat_2,cat_5,cat_0,cat_0,cat_7,1
b7bf84f6431c071,cat_2,,cat_0,cat_0,cat_3,cat_2,cat_6,cat_3,cat_5,cat_1,cat_1,cat_3,1
b7c7d5cdb885fc5,cat_1,cat_0,cat_0,cat_2,,cat_1,cat_0,,cat_3,cat_0,cat_3,cat_6,1
b7d456ab6c82218,cat_2,cat_0,cat_0,cat_1,cat_2,cat_0,cat_3,cat_4,cat_5,cat_1,cat_5,cat_6,0
b7d8c30dc234b05,,cat_1,cat_0,cat_1,cat_2,cat_2,cat_2,cat_1,cat_7,cat_1,cat_5,cat_2,1
b7f268463527f45,cat_0,cat_1,cat_0,cat_4,,cat_3,cat_0,cat_0,cat_4,cat_1,cat_6,cat_4,0
b8186055b63237e,cat_5,cat_1,cat_0,cat_5,,cat_4,cat_2,cat_2,cat_1,cat_1,cat_5,cat_5,0
b81b15e48b62136,cat_1,cat_1,cat_0,cat_5,cat_1,cat_5,cat_1,cat_4,cat_1,cat_0,cat_1,cat_0,0
b8250448f733e71,,,cat_0,cat_2,,cat_3,cat_2,,cat_5,cat_0,cat_0,cat_7,1
b82f6f8172ae0ed,cat_1,,cat_0,cat_3,,cat_2,cat_2,cat_0,cat_2,cat_0,cat_3,cat_1,1
b83181ac2b5d6eb,,cat_0,cat_0,cat_2,,cat_5,cat_2,,cat_6,cat_0,cat_3,cat_7,1
b83258c6b297be6,,,cat_0,cat_1,cat_4,cat_4,cat_6,cat_3,cat_5,cat_1,cat_0,cat_0,1
b833c1efc4b816e,cat_0,,cat_0,cat_5,,cat_3,cat_3,cat_4,cat_3,cat_1,cat_1,cat_0,0
b83d6624bcceee5,,cat_1,cat_1,cat_3,,cat_4,cat_6,,cat_4,cat_0,cat_1,cat_1,1
b847562710e2a2e,,cat_0,cat_0,cat_1,cat_3,cat_5,cat_5,cat_4,cat_5,cat_1,cat_3,cat_1,1
b84acb455b8c2b9,cat_2,cat_0,cat_0,cat_2,,cat_0,cat_1,,cat_5,cat_1,cat_5,cat_6,0
b84c6dab0ce2a3e,,cat_0,cat_0,cat_1,cat_0,cat_0,cat_6,,cat_5,cat_0,cat_6,cat_0,0
b84c83b2cc62f34,cat_1,cat_0,cat_0,cat_0,cat_0,cat_4,cat_2,,cat_2,cat_0,cat_4,cat_7,1
b84f34458dd0ac7,cat_5,cat_1,cat_0,cat_4,cat_4,cat_1,cat_5,,cat_5,cat_0,cat_3,cat_6,1
b8653538a8df212,,,cat_0,cat_4,cat_2,cat_4,cat_3,,cat_3,cat_1,cat_6,cat_1,0
b86ce887c95a8aa,cat_1,,cat_0,cat_0,,cat_1,cat_6,cat_1,cat_2,cat_0,cat_1,cat_3,0
b86cf7198980aa2,cat_0,cat_1,cat_0,cat_2,cat_3,cat_1,cat_2,cat_2,cat_3,cat_1,cat_0,cat_4,1
b86d48bad8568f1,,cat_1,cat_0,cat_0,,cat_0,cat_0,,cat_2,cat_0,cat_3,cat_3,1
b86dc2277156015,cat_5,,cat_0,cat_3,cat_1,cat_5,cat_6,,cat_5,cat_0,cat_1,cat_5,0
b87aa2ad3e604c9,cat_4,cat_1,cat_0,cat_5,cat_3,cat_4,cat_0,cat_3,cat_5,cat_0,cat_5,cat_2,1
b87cc337e0ed758,cat_0,cat_1,cat_0,cat_1,cat_4,cat_0,cat_0,cat_2,cat_3,cat_1,cat_5,cat_2,0
b87d5563045c9bc,cat_0,cat_0,cat_0,cat_2,cat_4,cat_3,cat_2,,cat_3,cat_1,cat_0,cat_7,1
b88522f289f12da,cat_2,cat_1,cat_0,cat_1,,cat_1,cat_1,cat_1,cat_5,cat_1,cat_5,cat_6,0
b8896f012e669a3,cat_4,cat_0,cat_0,cat_1,cat_4,cat_2,cat_1,cat_0,cat_5,cat_1,cat_5,cat_6,0
b88fee6cbe08810,,cat_0,cat_1,cat_5,cat_1,cat_3,cat_4,cat_0,cat_1,cat_0,cat_1,cat_0,0
b895bbb434025d6,cat_0,,cat_0,cat_3,,cat_4,cat_2,cat_1,cat_7,cat_1,cat_4,cat_4,1
b89bd171a5b709f,cat_0,,cat_0,cat_5,cat_4,cat_3,cat_6,cat_3,cat_3,cat_1,cat_1,cat_4,0
b8a5637e4319f63,cat_5,,cat_0,cat_3,cat_2,cat_0,cat_6,cat_3,cat_7,cat_0,cat_0,cat_3,1
b8a775daaf36d75,cat_2,,cat_0,cat_3,cat_3,cat_2,cat_6,cat_2,cat_5,cat_1,cat_1,cat_3,0
b8ab4145b8f51ea,,cat_1,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,cat_5,cat_1,cat_0,cat_6,0
b8b72cf25e50bff,cat_5,,cat_0,cat_2,cat_4,cat_4,cat_2,,cat_6,cat_0,cat_4,cat_7,1
b8bf76757777d6a,cat_6,cat_0,cat_0,cat_0,cat_0,cat_4,cat_2,cat_1,cat_7,cat_0,cat_2,cat_0,0
b8c26c809564f9d,cat_4,cat_1,cat_1,cat_2,,cat_2,cat_2,,cat_2,cat_1,cat_0,cat_6,1
b8c6c66e468e37d,cat_6,cat_1,cat_1,cat_5,cat_0,cat_5,cat_2,cat_1,cat_5,cat_0,cat_2,cat_7,0
b8cae2c332999c4,cat_4,cat_0,cat_0,cat_1,cat_3,cat_2,cat_2,cat_1,cat_4,cat_0,cat_0,cat_7,1
b8cc0a6314ccabc,,,cat_0,cat_2,,cat_1,cat_3,,cat_4,cat_1,cat_1,cat_4,1
b8ccc68e618c940,cat_1,cat_0,cat_0,cat_3,cat_1,cat_5,cat_6,,cat_4,cat_0,cat_3,cat_6,1
b8d85112d2127ac,cat_5,,cat_0,cat_0,cat_4,cat_3,cat_0,cat_1,cat_5,cat_0,cat_5,cat_5,0
b8dce9bdefcbbe5,cat_5,cat_0,cat_0,cat_2,,cat_3,cat_2,cat_1,cat_6,cat_0,cat_0,cat_0,0
b8e5b7b2e6b600b,,cat_1,cat_0,cat_0,cat_3,cat_3,cat_0,cat_3,cat_5,cat_0,cat_6,cat_3,0
b8e601b56a69b30,cat_0,cat_1,cat_0,cat_1,,cat_4,cat_0,,cat_4,cat_1,cat_1,cat_4,1
b8ea0004029ed85,cat_5,,cat_0,cat_1,cat_3,cat_4,cat_2,cat_2,cat_5,cat_0,cat_1,cat_1,1
b8ef577f094e93a,cat_0,cat_0,cat_0,cat_3,cat_4,cat_3,cat_6,cat_2,cat_3,cat_1,cat_0,cat_7,0
b8f3204d6a3aaa3,cat_0,,cat_0,cat_2,cat_3,cat_1,cat_5,cat_2,cat_4,cat_1,cat_5,cat_1,1
b8f6e34812a2c56,cat_0,,cat_0,cat_4,,cat_1,cat_0,cat_3,cat_3,cat_1,cat_5,cat_2,0
b8fd44e2ececb62,cat_2,,cat_0,cat_5,cat_3,cat_1,cat_3,,cat_6,cat_1,cat_4,cat_4,1
b8ffd4f957712cd,cat_2,cat_0,cat_0,cat_5,cat_3,cat_4,cat_2,cat_1,cat_2,cat_1,cat_2,cat_7,0
b9048b537dfec27,cat_0,cat_0,cat_0,cat_2,cat_3,cat_3,cat_2,cat_1,cat_3,cat_1,cat_0,cat_4,1
b90ab82636a61df,cat_5,,cat_0,cat_0,cat_4,cat_3,cat_2,cat_0,cat_5,cat_0,cat_3,cat_5,0
b91954edbbfee58,cat_0,,cat_0,cat_1,,cat_3,cat_0,cat_2,cat_0,cat_1,cat_6,cat_5,0
b91f01cf576d0ac,cat_5,cat_1,cat_0,cat_1,,cat_4,cat_5,cat_3,cat_5,cat_0,cat_1,cat_0,0
b920d38eae7f4f9,cat_5,cat_0,cat_0,cat_0,cat_2,cat_2,cat_0,cat_4,cat_5,cat_0,cat_3,cat_2,0
b925b3174375c61,cat_1,cat_1,cat_0,cat_3,cat_3,cat_2,cat_6,cat_2,cat_5,cat_0,cat_3,cat_6,1
b9285829dcaa19b,,cat_0,cat_0,cat_4,cat_0,cat_3,cat_6,cat_2,cat_6,cat_0,cat_1,cat_3,1
b94ad5270f2340a,cat_2,cat_1,cat_0,cat_1,cat_2,cat_1,cat_5,,cat_4,cat_1,cat_5,cat_5,0
b95b7f6d9c19bc2,cat_5,cat_0,cat_0,cat_1,cat_1,cat_4,cat_6,cat_3,cat_2,cat_0,cat_2,cat_0,0
b976bf1327b7cbd,cat_5,,cat_0,cat_0,cat_2,cat_5,cat_2,,cat_5,cat_0,cat_3,cat_5,0
b97876518fbf7ba,,cat_0,cat_0,cat_0,cat_0,cat_4,cat_6,cat_1,cat_7,cat_0,cat_1,cat_1,1
b979e08675b970d,cat_2,cat_0,cat_0,cat_2,cat_3,cat_0,cat_1,cat_1,cat_5,cat_1,cat_5,cat_6,0
b97e5650e9ef01e,,,cat_0,cat_0,cat_0,cat_2,cat_4,cat_3,cat_5,cat_0,cat_6,cat_2,1
b9817052a33b378,cat_4,,cat_1,cat_4,cat_4,cat_2,cat_6,cat_1,cat_4,cat_0,cat_1,cat_5,1
b98657944318360,cat_5,,cat_0,cat_5,cat_1,cat_4,cat_1,,cat_5,cat_0,cat_5,cat_5,0
b990b834e583dbb,cat_5,cat_0,cat_0,cat_4,cat_4,cat_5,cat_0,,cat_5,cat_0,cat_3,cat_4,0
b990cde67066baf,cat_2,,cat_0,cat_5,cat_0,cat_4,cat_5,,cat_6,cat_1,cat_1,cat_3,1
b9914b25db4e05e,cat_2,cat_0,cat_0,cat_5,cat_3,cat_0,cat_6,cat_1,cat_5,cat_1,cat_1,cat_5,0
b997080755b5d61,cat_0,cat_0,cat_0,cat_2,,cat_3,cat_6,,cat_4,cat_1,cat_1,cat_0,1
b99ef41c4a27024,,cat_0,cat_0,cat_1,cat_1,cat_5,cat_0,cat_1,cat_7,cat_0,cat_3,cat_4,1
b99f028a6588cef,,,cat_0,cat_2,cat_2,cat_3,cat_6,cat_1,cat_5,cat_1,cat_0,cat_6,1
b9a4c2c59e61d16,cat_0,cat_0,cat_0,cat_2,cat_4,cat_3,cat_0,cat_4,cat_1,cat_1,cat_5,cat_2,0
b9afaad07429ca6,,,cat_0,cat_2,cat_4,cat_3,cat_4,,cat_3,cat_1,cat_0,cat_6,0
b9c13420d0f5cfd,,cat_0,cat_0,cat_0,cat_0,cat_5,cat_4,cat_1,cat_5,cat_0,cat_5,cat_2,0
b9c9223b0687b4a,,cat_1,cat_1,cat_4,cat_1,cat_5,cat_6,,cat_5,cat_1,cat_4,cat_0,0
b9ca8811afa2316,cat_5,cat_1,cat_0,cat_5,cat_1,cat_5,cat_0,cat_0,cat_5,cat_0,cat_3,cat_7,1
b9db9c36f60e981,,,cat_0,cat_5,cat_0,cat_1,cat_1,cat_0,cat_6,cat_1,cat_6,cat_0,1
b9deb3b735f31f9,,cat_0,cat_0,cat_5,cat_0,cat_2,cat_0,cat_3,cat_5,cat_0,cat_1,cat_1,0
b9e9057443898fd,cat_4,cat_0,cat_1,cat_2,cat_2,cat_2,cat_6,cat_1,cat_4,cat_0,cat_6,cat_5,1
b9e983628e56b65,cat_5,cat_0,cat_0,cat_5,cat_1,cat_1,cat_0,cat_4,cat_5,cat_0,cat_1,cat_3,1
b9f07e6bb9b6a7b,cat_5,,cat_0,cat_1,cat_3,cat_4,cat_6,cat_0,cat_5,cat_1,cat_1,cat_0,1
b9f285bc8c9ea6e,cat_1,cat_1,cat_0,cat_1,cat_1,cat_4,cat_0,cat_1,cat_2,cat_0,cat_3,cat_4,0
b9f6ecd7c9ffa23,cat_1,,cat_0,cat_3,cat_0,cat_2,cat_6,cat_2,cat_1,cat_0,cat_1,cat_3,0
b9fe9c6a77cf568,cat_1,cat_1,cat_1,cat_4,cat_4,cat_4,cat_1,,cat_1,cat_0,cat_6,cat_0,0
b9ff99e1ebfb697,,,cat_0,cat_1,cat_4,cat_3,cat_2,cat_4,cat_3,cat_0,cat_6,cat_7,0
