row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
d00a579a140a2e,cat_3,24,-0.8244057502611369,cat_7,18,cat_0,cat_0,cat_1,1,0
d0214efcbfa8d5,cat_0,17,0.11884441245319888,cat_3,,cat_2,cat_2,cat_0,,1
d0268c2d8157e1,cat_4,50,-1.7173550597851972,cat_5,,cat_3,cat_3,cat_4,,1
d0c3a56a99f407,cat_6,0,-1.1709984263180355,cat_7,40,cat_0,cat_3,cat_1,2,0
d0c407ece187a8,cat_5,40,-1.1792410721783528,cat_0,74,cat_3,cat_3,cat_0,,0
d0ccc25b91c0eb,cat_3,22,0.06845425525717896,,,cat_1,cat_0,cat_0,3,0
d1a2ba0b3b9af8,cat_3,,0.14285066778493494,cat_7,0,cat_0,cat_0,cat_1,,1
d22e1f0b7e716f,cat_3,0,,,,cat_2,cat_3,cat_2,0,0
d25df011fc831e,cat_3,0,0.5540049461003175,cat_3,,cat_2,cat_3,cat_4,0,0
d261435a532c05,cat_4,48,-0.17554202401885427,cat_5,0,cat_1,cat_2,cat_4,3,0
d26761a0b10d41,cat_0,18,0.3283877020369401,,0,cat_0,cat_1,cat_2,0,0
d2e688373c7bb2,cat_4,,-0.6429295340672716,,,cat_0,cat_3,cat_4,4,0
d2f2eb612899b2,cat_4,24,-1.9989921851495756,cat_5,0,cat_3,cat_3,cat_4,,1
d34edfa0547e96,cat_3,56,1.2729523955653965,,16,cat_2,cat_2,cat_0,2,1
d4292dcf5d4c9a,cat_4,0,0.13384517797531126,,,cat_0,cat_3,cat_4,,0
d46247c1a276f9,cat_4,20,,,0,cat_1,cat_2,cat_4,3,0
d4731d57a38ac7,cat_6,0,0.7652458747009131,cat_3,,cat_2,cat_0,cat_0,4,1
d4b785a73c694b,cat_4,0,-1.0165402729599649,cat_4,0,cat_0,cat_2,cat_4,6,1
d4e7d0bf99ca8a,cat_4,10,,cat_5,0,cat_2,cat_0,cat_4,5,0
d4f068f00d0137,cat_4,30,,cat_5,8,cat_0,cat_3,cat_4,4,0
d50da8dc8cead2,cat_5,36,-1.1197875888256776,cat_6,20,cat_0,cat_0,cat_1,5,0
d531625e1bf9c1,cat_5,,-1.2490085974232743,cat_4,0,cat_1,cat_2,cat_2,4,0
d5a5e765c24b7b,cat_5,39,-0.45268565003826844,cat_2,,cat_0,cat_2,cat_1,,0
d5bdd1f170b477,cat_4,0,,cat_5,0,cat_2,cat_3,cat_4,7,0
d5bfcc86717c62,cat_4,0,-2.063259673911521,cat_5,26,cat_0,cat_2,cat_4,2,1
d5cb12765ce926,cat_4,17,1.1206568654207403,cat_1,,cat_0,cat_0,cat_0,1,0
d5e7ece63eed32,cat_1,42,,,,cat_0,cat_3,cat_4,5,0
d61eed87c2a906,cat_5,,-1.3780768770416683,cat_7,0,cat_0,cat_1,cat_1,4,1
d6348a63e75806,cat_5,14,,cat_6,,cat_2,cat_3,cat_4,,0
d64159bf8c19b4,cat_6,78,-1.1710500054906985,cat_1,57,cat_0,cat_3,cat_0,4,0
d65a1dc1490bbc,cat_6,15,,cat_3,0,cat_2,cat_3,cat_2,,1
d65f8b4c9f593e,cat_3,5,,,0,cat_1,cat_2,cat_2,0,0
d666794f716c37,cat_1,0,-0.8501399734437887,cat_1,,cat_0,cat_3,cat_0,3,1
d66efc043b5573,cat_4,0,0.04762597627724949,cat_5,95,cat_1,cat_2,cat_4,4,1
d677899caaf3c5,cat_5,52,-1.3760077815784708,,,cat_0,cat_0,cat_2,5,1
d6f39382d0f9b6,cat_3,37,-0.01497077751642062,,5,cat_0,cat_0,cat_1,4,0
d737dbeb763261,cat_4,34,-2.296613617311693,cat_7,24,cat_3,cat_2,cat_4,,1
d73c2a430098f6,cat_4,0,-1.1714974623388232,cat_7,0,cat_0,cat_1,cat_4,0,0
d782225409d2da,cat_3,50,,,24,cat_2,cat_2,cat_2,,1
d7babe3b8ffd83,cat_5,47,-1.3145837594165077,,11,cat_0,cat_3,cat_2,4,0
d7effd3eae6b7f,cat_5,47,,cat_4,,cat_0,cat_3,cat_2,6,1
d8093ff43ec588,cat_0,,2.5146096228442034,cat_2,46,cat_2,cat_0,cat_4,3,1
d8c7ef076d7427,cat_1,33,,cat_6,,cat_0,cat_3,cat_4,7,1
d902587cc377db,cat_3,0,,,0,cat_2,cat_0,cat_1,,1
d9520972f31a97,cat_5,59,-1.4174815513576977,cat_1,,cat_0,cat_2,cat_0,5,0
d978f5a455f3af,cat_3,0,0.8827177858056506,cat_5,13,cat_2,cat_0,cat_1,,1
d9bf9000653c68,cat_5,,,cat_7,,cat_0,cat_1,cat_5,3,1
d9d7c7b886575d,cat_6,26,,cat_2,,cat_0,cat_1,cat_2,,0
d9fbba95b2e36b,cat_6,20,-0.8239650774284981,,0,cat_0,cat_3,cat_2,,0
da2bb3a59bee40,cat_5,19,1.578701462339752,cat_7,,cat_2,cat_3,cat_4,,0
da5a6e186c3b5e,cat_5,0,,cat_4,11,cat_0,cat_2,cat_2,4,1
da6eec84c9924b,cat_0,24,,cat_3,0,cat_2,cat_2,cat_4,,1
da89e392256821,cat_5,34,,,,cat_0,cat_3,cat_1,8,1
da903c175eafc2,cat_0,28,0.19069556754331085,cat_0,21,cat_2,cat_0,cat_0,0,1
db9670fe0dd55c,cat_1,0,-0.8881664295556827,cat_1,,cat_0,cat_2,cat_0,1,1
dbe3a4452e3d76,cat_6,8,0.12625452704061224,cat_3,,cat_0,cat_0,cat_4,3,1
dc1149cce53a80,cat_1,61,1.1122265977522012,cat_2,15,cat_2,cat_3,cat_2,0,1
dc35dc9ded44d0,cat_5,0,1.4912953093545183,cat_4,27,cat_2,cat_3,cat_1,3,1
dc762b7fcb6e24,cat_5,,-0.41087601295200205,cat_2,,cat_1,cat_3,cat_2,1,0
dcf4f62b90bd1b,cat_0,21,0.125053658945128,cat_4,55,cat_0,cat_2,cat_0,0,1
dcf6adfbd6e38b,cat_6,,-0.8287331698635548,,,cat_3,cat_2,cat_2,3,0
dd60a39a826f37,cat_0,11,0.044063292777575314,cat_6,0,cat_0,cat_3,cat_3,,1
dda4de7acbd291,cat_3,21,1.7185634600428206,cat_2,,cat_2,cat_3,cat_4,3,0
ddb64ed7075ad2,cat_5,0,,cat_6,,cat_0,cat_3,cat_4,9,1
ddce892ba62fdd,cat_3,9,2.0754255865548306,cat_6,,cat_2,cat_3,cat_4,4,1
de45394986fe5e,cat_4,37,-0.5577698861675316,cat_5,,cat_1,cat_3,cat_4,4,0
de525e40465aa5,cat_3,24,,,,cat_2,cat_3,cat_2,4,0
de77a468b468f3,cat_6,,,cat_7,1,cat_3,cat_0,cat_0,0,1
de89632088f7c2,cat_5,36,-0.9002552800657645,cat_4,,cat_3,cat_2,cat_3,,0
dee13aa993238a,cat_5,0,-0.7410219619356744,cat_4,61,cat_0,cat_3,cat_2,4,1
df7c0d9337e3f7,cat_6,0,1.591295133788519,cat_5,,cat_2,cat_3,cat_4,2,1
df7d8083896de1,cat_0,24,,cat_3,0,cat_2,cat_0,cat_4,0,1
dfaddf2907bd01,cat_4,0,,cat_2,0,cat_0,cat_3,cat_4,9,0
dfc9276b338ba0,cat_5,39,-0.5820167833556746,cat_0,,cat_0,cat_3,cat_0,3,0
dfcfbe75d6d4cd,cat_5,24,-0.8966546862262359,cat_4,34,cat_0,cat_3,cat_2,5,0
e07812cfa15fe7,cat_6,54,1.0830928870967105,cat_7,,cat_2,cat_0,cat_3,,1
e09924ad6436c6,cat_3,16,1.6961809882965275,cat_5,0,cat_2,cat_0,cat_1,2,1
e0a8448f9fbf4d,cat_5,26,1.1057041064116024,cat_4,,cat_2,cat_0,cat_2,3,1
e0e39e196cd7ac,cat_3,0,,cat_2,,cat_1,cat_0,cat_2,,0
e185f3a24c7877,cat_5,,,cat_7,,cat_3,cat_3,cat_4,,1
e19c5ca0dc612f,cat_3,0,,cat_3,5,cat_0,cat_1,cat_0,2,0
e1a7dcba691e49,cat_5,0,0.22700942651645423,cat_4,10,cat_1,cat_3,cat_2,5,0
e25f6f8c263029,cat_3,0,,cat_7,,cat_1,cat_2,cat_0,5,1
e26455ac0e2c3a,cat_6,26,2.028493175055927,,,cat_2,cat_2,cat_0,0,0
e2d3502ed9356c,cat_3,34,0.6857223750888288,cat_5,14,cat_1,cat_3,cat_4,2,1
e3091ae8f1cc62,cat_5,42,,,0,cat_1,cat_3,cat_1,,0
e3a7c643fc0859,cat_5,0,,cat_5,0,cat_2,cat_3,cat_2,5,0
e3e0cc26ceb574,cat_3,31,-0.8877856684552552,cat_5,84,cat_1,cat_2,cat_0,1,1
e4f5e839c363c7,cat_3,38,0.2351574407605861,,17,cat_2,cat_3,cat_4,,1
e5f3799b3f7765,cat_3,47,1.7221320457302869,,25,cat_2,cat_0,cat_4,3,1
e60cc4fcd57661,cat_5,0,,,,cat_0,cat_3,cat_1,6,1
e66f9d0f47ef76,cat_0,29,-0.3465453692125932,cat_0,,cat_0,cat_0,cat_0,0,0
e695bd3d6a2f6d,cat_5,13,1.3597108777468112,cat_7,,cat_2,cat_2,cat_1,4,0
e715c28b8544e3,cat_3,0,1.3306224242772526,,0,cat_1,cat_1,cat_0,2,0
e7297389a9f2fe,cat_5,27,0.3886336439474545,cat_6,47,cat_1,cat_3,cat_4,5,0
e758ab92f3796d,cat_6,0,,cat_2,36,cat_0,cat_0,cat_3,,1
e78d6da0e4f513,cat_5,55,,cat_4,18,cat_0,cat_2,cat_2,2,0
e7e55a19a8e4d2,cat_5,0,0.5214545721694708,cat_7,,cat_2,cat_3,cat_4,7,0
e8060d37f45451,cat_1,12,-0.5012218681493465,cat_1,30,cat_0,cat_0,cat_0,1,0
e832add038798c,cat_3,27,,,0,cat_0,cat_2,cat_1,4,1
e857ae08024033,cat_2,39,0.4194729578448681,cat_5,,cat_1,cat_0,cat_0,2,0
e8ab1b590bd4af,cat_3,0,,,18,cat_0,cat_3,cat_0,1,0
e9369df07dade9,cat_5,5,0.4457848127234351,cat_6,69,cat_0,cat_2,cat_2,,1
e996df84f321bb,cat_5,0,-1.9847986896260619,,0,cat_3,cat_2,cat_2,4,1
e99b377ccf2be7,cat_5,0,1.3382814337021154,,,cat_2,cat_0,cat_0,,1
e9d852bcd30145,cat_6,38,-0.9139421198326023,cat_0,,cat_0,cat_0,cat_0,2,1
e9db1b91cc4ac6,cat_3,0,1.4786282077860038,cat_2,26,cat_2,cat_0,cat_5,3,1
ea7d56d89183a2,cat_3,28,1.0898421774608733,,0,cat_2,cat_0,cat_0,2,0
ea9362c560fbe2,cat_6,0,-1.2130734757388946,cat_2,0,cat_0,cat_0,cat_0,,0
eac414d4a30de0,cat_6,,-1.8420923820982922,cat_5,,cat_3,cat_3,cat_0,2,0
eb04e6fdd6243b,cat_4,0,0.685910452517267,,10,cat_2,cat_0,cat_0,2,1
eb2e6105594fb3,cat_4,,-1.9007254049040054,cat_3,,cat_1,cat_2,cat_4,0,0
ebecf3d3392a5b,cat_5,,-1.9140184530060211,cat_6,0,cat_1,cat_0,cat_1,,1
ec3fa93bfd57e6,cat_6,0,-1.1690583070304181,cat_0,,cat_0,cat_2,cat_0,0,1
ec49a2d5bd26f6,cat_2,,-1.9965501644711408,,0,cat_1,cat_0,cat_2,0,1
ecbcbfebfcfb25,cat_4,0,0.0231905701545502,cat_5,26,cat_1,cat_3,cat_4,4,1
ecc39df6971f29,cat_3,0,-1.3563258373936977,cat_5,,cat_0,cat_3,cat_1,3,0
ece9fff7e58ca9,cat_6,0,,,4,cat_3,cat_3,cat_4,6,0
ed141bf6287121,cat_4,49,-0.1345119789897774,cat_6,3,cat_0,cat_0,cat_4,4,1
eda023a428e2f3,cat_5,23,-0.14707836412488945,cat_4,72,cat_0,cat_1,cat_2,4,0
edec0a4b9637e7,cat_5,0,,,0,cat_0,cat_0,cat_1,6,1
edf13fbb369b16,cat_5,46,0.21753726229942627,,,cat_0,cat_0,cat_2,,1
ee5a131635b2bc,cat_6,42,-1.6008896992506052,cat_7,,cat_3,cat_1,cat_0,5,1
eeba17165431f1,cat_1,34,-0.07529163982986298,cat_5,,cat_0,cat_2,cat_4,3,1
eec3a08935ae6f,cat_6,0,0.8280558234493339,cat_3,0,cat_2,cat_3,cat_4,1,0
ef1e6fcebd4335,cat_5,21,-1.2076868248558874,,0,cat_0,cat_0,cat_1,,1
ef1ee71aa1a5b6,cat_5,8,1.712370160199928,cat_5,0,cat_2,cat_3,cat_4,7,1
ef42a07d879a7c,cat_2,19,-1.4368661359427062,,0,cat_0,cat_0,cat_0,3,0
ef49060ace489d,cat_4,13,-0.44938902318048635,cat_5,11,cat_1,cat_3,cat_4,2,0
ef8796bf7e4431,cat_3,58,-0.5877542612661852,,,cat_1,cat_2,cat_2,0,0
efa993f021d202,cat_4,43,-0.423709225654631,cat_4,4,cat_1,cat_1,cat_2,0,0
efe596a12eccbc,cat_6,48,,cat_3,,cat_3,cat_0,cat_0,1,0
f14b05ddba9ddf,cat_3,33,0.983177219160621,cat_3,,cat_2,cat_2,cat_4,,1
f19e61ac4b77c3,cat_5,48,-0.5964274151834571,cat_4,8,cat_0,cat_3,cat_2,,1
f28a39221e1b20,cat_4,23,,,21,cat_0,cat_2,cat_4,,1
f2a8480addfc7f,cat_3,0,-0.23958741335175981,cat_5,10,cat_0,cat_2,cat_0,2,0
f2acb1d9261f6b,cat_5,13,,cat_6,42,cat_0,cat_3,cat_4,8,1
f2d19934d2e38f,cat_3,35,0.7026938480904508,,0,cat_2,cat_1,cat_1,3,1
f381d257f98b17,cat_0,14,2.2519857058110033,cat_3,0,cat_2,cat_2,cat_4,,1
f3a4bafabad62d,cat_0,65,-0.33996180935614556,cat_1,,cat_0,cat_1,cat_4,3,0
f42173f71268df,cat_0,0,-1.2187449050203578,cat_0,,cat_0,cat_2,cat_0,,1
f45327a5868e0d,cat_6,0,,,,cat_1,cat_3,cat_0,2,1
f51efd38cc1791,cat_0,,-0.5886356033567524,,0,cat_0,cat_2,cat_2,0,0
f55638e9a70ecd,cat_5,56,1.5433246270443974,cat_6,,cat_2,cat_0,cat_1,,1
f589432afe3505,cat_4,49,,cat_4,0,cat_2,cat_3,cat_4,4,0
f5eba50ad1f7aa,cat_4,33,-0.21687061150529202,,,cat_0,cat_2,cat_4,1,1
f5fd384e59b4a7,cat_4,,0.5260795272931221,cat_5,,cat_2,cat_3,cat_4,2,1
f6041a90f19eee,cat_6,0,,,,cat_0,cat_0,cat_0,4,1
f6af6d11c6c8ba,cat_5,21,-2.2469842564118725,,14,cat_0,cat_2,cat_1,3,1
f737ff01a70c20,cat_1,50,-1.5369342308349658,cat_5,0,cat_0,cat_3,cat_4,6,0
f754cb32d0dad0,cat_5,0,0.10988179211151616,cat_4,,cat_0,cat_3,cat_3,9,0
f8134cc70da4c2,cat_0,,-0.885018546763823,cat_5,,cat_3,cat_3,cat_0,1,0
f84bd7ca7194b3,cat_6,35,,cat_0,0,cat_0,cat_0,cat_0,,1
f8d71d242a2e64,cat_5,32,,,0,cat_3,cat_3,cat_4,7,0
f93b1f578d0f7f,cat_5,0,0.5991346253839837,,131,cat_1,cat_1,cat_0,3,0
f94af803dcd145,cat_3,0,-1.6334405981626623,,20,cat_3,cat_3,cat_4,0,0
f95acc02f87e2b,cat_4,33,,cat_5,0,cat_2,cat_0,cat_4,5,0
f97aea8e71e548,cat_5,,0.9744927206457684,cat_4,,cat_1,cat_3,cat_3,,0
f97eaba4cc66d8,cat_5,,,cat_6,,cat_0,cat_3,cat_4,6,1
f9874f7d18f9bd,cat_2,27,-1.1010744598856856,cat_1,0,cat_0,cat_0,cat_0,2,1
f9c78a0170b9e0,cat_4,,0.2173058679496288,cat_5,33,cat_0,cat_1,cat_4,2,0
f9e4c1fe92c9ae,cat_3,18,-0.5877756613369879,cat_5,14,cat_1,cat_2,cat_0,1,0
fa75f28bfc29f4,cat_4,17,-1.046241645885349,cat_3,41,cat_0,cat_1,cat_4,,0
fab2167716d6bb,cat_3,,-0.1799297092847012,cat_2,,cat_1,cat_0,cat_0,0,1
fab787f1326dfb,cat_4,,-0.24924938720807333,,32,cat_0,cat_2,cat_4,4,1
fade97bea4afa3,cat_0,29,-0.8425078843641054,,,cat_0,cat_0,cat_0,2,1
fb048b9d116b56,cat_5,0,,cat_5,20,cat_2,cat_3,cat_4,7,1
fb0c1bce0c97a3,cat_5,17,,,0,cat_2,cat_0,cat_3,4,0
fb1a42c8e5528c,cat_6,10,-0.8620149648077684,,29,cat_0,cat_3,cat_4,,1
fb22ccd10b9251,cat_6,,-1.0711455714842695,cat_0,9,cat_0,cat_2,cat_0,,1
fc16343df6bb80,cat_6,0,,cat_0,,cat_2,cat_2,cat_0,6,1
fc3a3cb2df121a,cat_5,,-0.21418578993955284,cat_6,,cat_0,cat_0,cat_2,,0
fc865edc75c74f,cat_4,26,1.0781582783712615,cat_1,,cat_2,cat_3,cat_4,,0
fc8d0effc0df85,cat_5,30,,cat_4,76,cat_0,cat_1,cat_2,1,1
fc9cd50aaabb4b,cat_4,22,1.2194133095598123,cat_3,33,cat_2,cat_3,cat_4,,0
fcf795194bc586,cat_5,68,1.2032020582427796,cat_4,0,cat_2,cat_3,cat_3,,1
fda0fc15840cc4,cat_6,0,-2.157093671334705,cat_2,10,cat_3,cat_2,cat_1,0,0
fdb2a8cdcb273a,cat_3,0,,cat_1,25,cat_0,cat_1,cat_0,5,0
fdf837750844c7,cat_5,14,,cat_4,,cat_1,cat_1,cat_2,,1
fe2cc535238288,cat_3,27,,cat_4,,cat_1,cat_3,cat_1,5,0
fee5ae55e98edc,cat_5,17,,cat_2,,cat_1,cat_2,cat_2,0,1
ff0db1bcfd53f9,cat_6,0,,cat_2,,cat_1,cat_2,cat_2,0,0
ff32b6cefcaea3,cat_2,20,-0.6429367328058719,cat_1,,cat_0,cat_3,cat_0,,0
ff777e5d299917,cat_5,0,-1.800101684886768,cat_6,45,cat_1,cat_3,cat_2,,1
fffadfd7a8dfa7,cat_4,23,,,,cat_0,cat_0,cat_0,2,1
